Username,Timestamp,Events,Time Spent,Time Helped,TA who helped,Time Helped,Time Waited,Notes
555,20171201,HW/Project,5,Returning multiple parameters?,mango,12/1/17 10:31,10:31:42,said returning a list could work; or breaking it down into several functions
420,20171201,HW/Project,60,My program works for all of the given cases but I don't use some of the concepts covered in class such as deep copying a 2D list and want to make sure I wouldn't get points off,mango,12/1/17 10:36,10:36:55,Question about requirements for the project
187,20171201,HW/Project,60,Having trouble understanding/constructing recursive cases to solve the maze,mango,12/1/17 10:53,10:53:48,Recursive maze
575,20171201,HW/Project,60,I'm having trouble understanding how loops would construct a 3D list,berry,12/1/17 10:56,10:56:22,Conceptual file -> list; thinking about it together!
219,20171201,HW/Project,90,My program needs to read in maze info from a file; I'm am confused at the information from the file and the format of it; in order to  run through and create the data structure; ,mango,12/1/17 10:58,10:58:26,Reading in the file
477,20171201,HW/Project,30,Making a 3D list in readMaze,pepper,12/1/17 11:03,11:03:44,Needed to use readlines() and save return value of ;strip()
503,20171201,HW/Project,90,recursive function ,lima,12/1/17 11:15,11:15:07,Didnt understand recursion
187,20171201,HW/Project,30,My maze is jumping back and forth between coordinates,pepper,12/1/17 11:19,11:19:30,Needed to add starting coord to berryh
252,20171201,Lab13,90,would like to get checked off for my lab,pepper,12/1/17 11:25,11:25:25,Point back for lab
575,20171201,HW/Project,15,how do you make readline() read the next line?,pepper,12/1/17 11:27,11:27:56,Confusion on how ;readline() worked
394,20171201,PROJ3,60,In project 3; in the searchMaze function; I need help removing values from my list when I hit a dead end in the maze;,pepper,12/1/17 11:33,11:33:40,Needed help figuring out how to remove incorrect values
503,20171201,HW/Project,90,almost done; very strange things happen ,lima,12/1/17 11:50,11:50:59,whoops; no note
358,20171201,Lab13,5,Point back for completing the lab,pepper,12/1/17 11:53,11:53:48,Point back for lab
361,20171201,HW/Project,90,stuck on recursion calls,zucchini,12/1/17 13:05,13:05:03,issue with checking if step was currently in berryh
271,20171201,PROJ3,60,Project 3: need help with converting a list of strings into 3D list for maze please,nectarine,12/1/17 13:07,13:07:31,confused about example
477,20171201,HW/Project,30,Base cases for searchMaze,zucchini,12/1/17 13:14,13:14:34,base case and what the function should return
285,20171201,HW/Project,30,it isn't taking the right berryh,nectarine,12/1/17 13:16,13:16:09,wanted calrification about procedure for searchMAze
327,20171201,HW/Project,15,"My recursive function seems to have trouble handling cases where it needs to backtrack"" through a maze;""",nectarine,12/1/17 13:21,13:21:14,idn't have a deadend base case
394,20171201,PROJ3,60,On project 3 in searchMaze; My solution list appends the final point but then continues to append like it is backtracking through the maze;,zucchini,12/1/17 13:21,13:21:55,return values of searchMaze()
271,20171201,PROJ3,60,Project 3: having trouble with making a 3D list to represent the maze,nectarine,12/1/17 13:28,13:28:33,logic errors in for loop
235,20171201,HW/Project,60,Having trouble visualizing how to move through the maze recursively with searchMaze(),zucchini,12/1/17 13:33,13:33:38,traveling around the maze
327,20171201,HW/Project,15,I would like to go over my recursive function; specifically how to construct the base case for reaching a dead end;,zucchini,12/1/17 13:40,13:40:13,how to return the berryh up the recursive tree
285,20171201,HW/Project,30,i can't figure out how to make my proogram check more than one direction at a time,zucchini,12/1/17 13:55,13:55:11,student left
376,20171201,HW/Project,5,I would like a couple of small questions answered;,zucchini,12/1/17 13:56,13:56:03,Question about requirements for the project
327,20171201,HW/Project,15,"I am not sure how to make an efficient base case for checking if there is a dead end""""",nectarine,12/1/17 14:11,14:11:10,explained logic
456,20171201,HW/Project,30,My function to read in the filename and turn it into a 3D list isn't working;,nectarine,12/1/17 14:17,14:17:10,ing loop weridly; told to comment
171,20171201,HW/Project,30,I'm having trouble with my readMaze function ,nectarine,12/1/17 14:23,14:23:56,forgot nested loops were a thing
361,20171201,HW/Project,90,recursion depth error,olive,12/1/17 14:36,14:36:21,too many recursive calls
327,20171201,HW/Project,5,I would simply like to clean up some code;,olive,12/1/17 14:42,14:42:24,simplifying code
265,20171201,HW/Project,15,I don't know which to pass in for a parameter,nectarine,12/1/17 14:46,14:46:11,looked over design
361,20171201,HW/Project,90,stuck in recursive loop,nectarine,12/1/17 14:46,14:46:43,went over base cases
115,20171201,Concept,5,I'm just a bad programmer,olive,12/1/17 14:49,14:49:18,talked about recursive case
477,20171201,HW/Project,15,Endless recursive loop,nectarine,12/1/17 14:52,14:52:42,talked about base cases
503,20171201,HW/Project,90,so many extra items in the solution list ,nectarine,12/1/17 14:58,14:58:48,gave advice on where to look
285,20171201,HW/Project,30,I can't figure out how to make my program check for more than one open spot in a box,berry,12/1/17 14:59,14:59:00,discussed possible ideas of what to do when reacihing a dead end
361,20171201,HW/Project,30,recursive infinite loop,berry,12/1/17 15:11,15:11:49,discussed possible ideas of what to do when reacihing a dead end
412,20171201,HW/Project,15,I want to have my design checked so that I can see if I am on the right track,olive,12/1/17 15:11,15:11:22,design check
327,20171201,HW/Project,5,"In maze 2; my recursive function returns None"" even though it finds a solution that has the full berryh;""",berry,12/1/17 15:18,15:18:36,rubber duck - used a magic number instead of a constant
257,20171201,HW/Project,60,Having trouble creating a 3D list,nectarine,12/1/17 15:23,15:23:13,rubber duck
412,20171201,HW/Project,15,Trying to figure out how the program would read in the maze;txt file,berry,12/1/17 15:29,15:29:31,understanding that the format is the same for each mazefile so that line 3 is where maze information starts
285,20171201,HW/Project,15,list' object is not callable error,berry,12/1/17 15:33,15:33:06,overwriting for loop
456,20171201,HW/Project,60,While the row and square building is working fine; the maze building is not;,berry,12/1/17 15:41,15:41:34,multiple names for the same thing needed to be consistent
477,20171201,HW/Project,60,Endless recursive loop,mango,12/1/17 16:01,16:01:10,Minor logic error
257,20171201,HW/Project,15,Trying to evaluate the rows of the 3D list,berry,12/1/17 16:02,16:02:13,understanding why a nest for loop shouldnt be used with her reading file style (readlines)
503,20171201,HW/Project,90,how to remove old berryhs ,mango,12/1/17 16:06,16:06:24,Understanding how to remove old berryhs
285,20171201,HW/Project,15,index out of range error when trying to avoid certain berryhs,quince,12/1/17 16:09,16:09:39,base case assuming change in maze structure (told not to chnage maze)
477,20171201,HW/Project,15,converting a 2D list to a string,quince,12/1/17 16:18,16:18:39,using ;join on a 2d list can't do
361,20171201,HW/Project,90,stuck in recursion loop,mango,12/1/17 16:21,16:21:12,Help with max recursion depth
547,20171201,HW/Project,15,Having issues with my recursive case; ,mango,12/1/17 16:32,16:32:35,Understanding the recursion
361,20171201,HW/Project,90,stuck with recursive loop,quince,12/1/17 16:38,16:38:11,wasn't returning in the recursive case
285,20171201,HW/Project,15,Index out of range error,quince,12/1/17 16:41,16:41:21,didn't understand what the base case would be
503,20171201,HW/Project,90,invalid syntax in while loop from other helper function ,mango,12/1/17 16:44,16:44:52,out of range error
283,20171201,HW/Project,30,I would like help testing testing that my program completes maze2;txt,quince,12/1/17 16:53,16:53:05,needed me to help with creating a smaller scale case
513,20171204,HW/Project,90,One function is not working properly; It is not entering I want it to;,watermelon,12/4/17 10:03,10:03:54,helped look through code; suggested disecting code line-by-line
271,20171204,PROJ3,60,Project 3: having trouble with base cases for maze,watermelon,12/4/17 10:14,10:14:39,pointed out need for more base cases; difference b/w base and recurseive case
112,20171204,HW/Project,60,why deep copy is necessary; how return the last berryh,watermelon,12/4/17 10:18,10:18:06,helped think through different methods of backtracking on a bath berryh
543,20171204,HW/Project,30,the program does not work for maze 2,watermelon,12/4/17 10:33,10:33:06,suggested drawing out maze2 to figure out why it does not work but maze1 does
271,20171204,PROJ3,30,Project 3: help with recursive case,watermelon,12/4/17 10:44,10:44:35,helped talk through recursive cases; there can be multiple (computer was rebooting)
585,20171204,HW/Project,30,I don't understand the 3d list structure for the 201 project;,berry,12/4/17 11:36,11:36:13,Explained 3d list structure
358,20171204,HW/Project,15,I am not understanding how to construct the 3D list;,berry,12/4/17 11:37,11:37:51,Explained how to input the lines; and input validation 
171,20171204,HW/Project,30,My 3D is printing out incorrectly ,berry,12/4/17 11:44,11:44:57,Helped with inexing the array
130,20171204,PROJ3,90,Proj3; how do i go about and print the maze once it's been read in?,berry,12/4/17 13:20,13:20:45,Wanted to know if they had to print out the actual maze
130,20171204,PROJ3,90,Proj3; how do i check for input validation for the maximum value of the maze,coconut,12/4/17 14:01,14:01:35,how to determine max row/col user can enter
187,20171204,HW/Project,60,My recursive function is only running twice ,coconut,12/4/17 14:06,14:06:38,odd issue; suggested she fix recursive cases first
271,20171204,PROJ3,30,Project 3: my recursive call does not re-enter the function,coconut,12/4/17 14:30,14:30:15,wasnt splitting the lines into lists
319,20171204,HW/Project,30,recursive fn,coconut,12/4/17 14:36,14:36:58,fishing
115,20171204,HW/Project,60,General recursion quesitons,coconut,12/4/17 14:42,14:42:46,explained how function should 'look around'
273,20171204,HW/Project,90,In trying to detect bad berryhs; my program will not try a different direction,coconut,12/4/17 14:51,14:51:45,wasn't looking in the other directions
456,20171204,HW/Project,60,The initial wall check is not working right;,mango,12/4/17 15:00,15:00:44,Was returning a value that was interpreted as an open wall
194,20171204,PROJ3,90,project 3 recursive function exiting before it should,mango,12/4/17 15:06,15:06:21,back tracking
271,20171204,PROJ3,30,Project 3: having trouble with hitting first wall in maze and adjusting berryh recursively,mango,12/4/17 15:17,15:17:17,handling not going back to places already been
586,20171204,PROJ3,90,Project 3,mango,12/4/17 15:21,15:21:52,reading into a 3-D list
253,20171204,HW/Project,90,When adding the squares to rows; the same 4 squares are being repeatedly added,mango,12/4/17 15:27,15:27:12,reading into a 3-D list
510,20171204,HW/Project,30,Need help with getting correct dimensions for the maze,mango,12/4/17 15:33,15:33:23,handling the first two lines of the 3-D list
456,20171204,HW/Project,30,Initial movement is not working properly,mango,12/4/17 15:43,15:43:55,String to int casting 
